0, -0.01345, -1, -1, -0.0015, -0.99855, -0.9997, -0.005303
1, 0.18655000000000002, -1, -1, 0.18675, -0.99995, -0.9997, -0.006367
1, 0.18655000000000002, -1.2, -1, 0.18715, -1.20235, -0.9997, -0.007108
2, -0.01344999999999999, -1.2, -1, -0.013450000000000002, -1.2007999999999999, -0.9998, -0.006383
2, -0.21345, -1.2, -1, -0.21505000000000002, -1.19965, -1.0, -0.006143
2, -0.21345, -1.0, -1, -0.21475, -0.9984500000000001, -1.00005, -0.005241
2, -0.21345, -0.8, -1, -0.21375, -0.7984000000000001, -1.0002, -0.00401
3, -0.01344999999999999, -0.8, -1, -0.01115, -0.7995500000000001, -1.00025, -0.004693
3, 0.18655000000000002, -0.8, -1, 0.18655000000000002, -0.7999, -1.0002, -0.005914
3, 0.38655000000000006, -0.8, -1, 0.38420000000000004, -0.8, -1.00015, -0.006889
3, 0.38655000000000006, -1.0, -1, 0.38645000000000007, -1.0016500000000002, -1.0, -0.007587
3, 0.38655000000000006, -1.2, -1, 0.3865, -1.20095, -1.0, -0.007984
3, 0.38655000000000006, -1.4, -1, 0.38730000000000003, -1.3978000000000002, -1.0, -0.007614
4, 0.18655000000000005, -1.4, -1, 0.19095, -1.39925, -0.99995, -0.006821
4, -0.013449999999999962, -1.4, -1, -0.01455, -1.4005500000000002, -0.9998, -0.006461
4, -0.21344999999999997, -1.4, -1, -0.2165, -1.4006, -0.9998, -0.006748
4, -0.41345, -1.4, -1, -0.412, -1.3998000000000002, -0.99985, -0.007368
4, -0.41345, -1.2, -1, -0.41370000000000007, -1.2025, -0.9999000000000001, -0.006925
4, -0.41345, -1.0, -1, -0.41405000000000003, -0.9984000000000001, -1.0, -0.005794
4, -0.41345, -0.8, -1, -0.41395000000000004, -0.7987000000000001, -0.99995, -0.004396
4, -0.41345, -0.6000000000000001, -1, -0.41385, -0.6018000000000001, -1.00005, -0.003244
5, -0.21344999999999997, -0.6000000000000001, -1, -0.21445000000000003, -0.60035, -1.00015, -0.003155
5, -0.013449999999999962, -0.6000000000000001, -1, -0.011, -0.5999, -1.0002, -0.003963
5, 0.18655000000000005, -0.6000000000000001, -1, 0.1875, -0.5996, -1.0002, -0.005366
5, 0.38655000000000006, -0.6000000000000001, -1, 0.38325, -0.6, -1.00015, -0.006232
5, 0.5865500000000001, -0.6000000000000001, -1, 0.3834, -0.6, -1.00015, -0.006273
5, 0.5865500000000001, -0.8, -1, 0.59, -0.7986, -1.0, -0.007024
5, 0.5865500000000001, -1.0, -1, 0.5873999999999999, -1.0013, -1.0, -0.008088
5, 0.5865500000000001, -1.2, -1, 0.58645, -1.20095, -0.99995, -0.008662
5, 0.5865500000000001, -1.4, -1, 0.5865, -1.3977, -0.99985, -0.008255
5, 0.5865500000000001, -1.5999999999999999, -1, 0.5866, -1.6005, -0.9998, -0.007196
6, 0.3865500000000001, -1.5999999999999999, -1, 0.38395000000000007, -1.6005500000000001, -0.9998, -0.006268
6, 0.1865500000000001, -1.5999999999999999, -1, 0.19105, -1.5998500000000002, -0.99985, -0.005757
6, -0.013449999999999906, -1.5999999999999999, -1, -0.0143, -1.5998500000000002, -1.0, -0.005689
6, -0.21344999999999992, -1.5999999999999999, -1, -0.2165, -1.59995, -0.99995, -0.006393
6, -0.41344999999999993, -1.5999999999999999, -1, -0.41225, -1.6000500000000002, -1.00015, -0.007332
6, -0.6134499999999999, -1.5999999999999999, -1, -0.6167, -1.6001500000000002, -1.00025, -0.008161
6, -0.6134499999999999, -1.4, -1, -0.6148, -1.4, -1.00025, -0.008385
6, -0.6134499999999999, -1.2, -1, -0.6141, -1.2018, -1.0002, -0.007676
6, -0.6134499999999999, -1.0, -1, -0.61315, -0.9988, -1.00005, -0.006508
6, -0.6134499999999999, -0.8, -1, -0.6133000000000001, -0.7986, -0.9999000000000001, -0.00523
6, -0.6134499999999999, -0.6000000000000001, -1, -0.61395, -0.6013999999999999, -0.9998, -0.004041
6, -0.6134499999999999, -0.4000000000000001, -1, -0.61385, -0.40065000000000006, -0.9998, -0.003447
7, -0.41344999999999993, -0.4000000000000001, -1, -0.41, -0.3995, -0.99975, -0.002597
7, -0.21344999999999992, -0.4000000000000001, -1, -0.21420000000000003, -0.39945, -0.9999000000000001, -0.002691
7, -0.013449999999999906, -0.4000000000000001, -1, -0.011100000000000002, -0.40015000000000006, -1.00005, -0.003786
7, 0.1865500000000001, -0.4000000000000001, -1, 0.18710000000000002, -0.40020000000000006, -1.00015, -0.005178
7, 0.3865500000000001, -0.4000000000000001, -1, 0.38330000000000003, -0.40020000000000006, -1.00015, -0.005877
7, 0.5865500000000001, -0.4000000000000001, -1, 0.59, -0.39990000000000003, -1.00015, -0.005658
7, 0.7865500000000001, -0.4000000000000001, -1, 0.7884000000000001, -0.39940000000000003, -1.0001, -0.005079
7, 0.7865500000000001, -0.6000000000000001, -1, 0.7874500000000001, -0.60085, -1.00005, -0.005694
7, 0.7865500000000001, -0.8, -1, 0.78685, -0.79725, -0.9999000000000001, -0.006753
7, 0.7865500000000001, -1.0, -1, 0.78685, -1.0024000000000002, -0.9998, -0.007932
7, 0.7865500000000001, -1.2, -1, 0.7867000000000001, -1.2009, -0.9998, -0.008714
7, 0.7865500000000001, -1.4, -1, 0.7866500000000001, -1.3976000000000002, -0.9998, -0.008735
7, 0.7865500000000001, -1.5999999999999999, -1, 0.7866000000000001, -1.6005500000000001, -0.9998, -0.007874
7, 0.7865500000000001, -1.7999999999999998, -1, 0.7866500000000001, -1.80055, -0.99995, -0.006977
