No of points in x20no of points in y20
0, -0.1, 0, -0.009397
0, -0.2, 0, -0.00934
0, -0.30000000000000004, 0, -0.009334
0, -0.4, 0, -0.009387
0, -0.5, 0, -0.009366
0, -0.6, 0, -0.009376
0, -0.7, 0, -0.009371
0, -0.7999999999999999, 0, -0.009376
0, -0.8999999999999999, 0, -0.009366
0, -0.9999999999999999, 0, -0.009334
0, -1.0999999999999999, 0, -0.009366
0, -1.2, 0, -0.009334
0, -1.3, 0, -0.009387
0, -1.4000000000000001, 0, -0.009345
0, -1.5000000000000002, 0, -0.009345
0, -1.6000000000000003, 0, -0.00934
0, -1.7000000000000004, 0, -0.009381
0, -1.8000000000000005, 0, -0.009397
0, -1.9000000000000006, 0, -0.009392
0, -2.0000000000000004, 0, -0.009397
0.1, -0.1, 0, -0.009407
0.1, -0.2, 0, -0.009345
0.1, -0.30000000000000004, 0, -0.009402
0.1, -0.4, 0, -0.00934
0.1, -0.5, 0, -0.009345
0.1, -0.6, 0, -0.009366
0.1, -0.7, 0, -0.009402
0.1, -0.7999999999999999, 0, -0.009345
0.1, -0.8999999999999999, 0, -0.00935
0.1, -0.9999999999999999, 0, -0.009402
0.1, -1.0999999999999999, 0, -0.00934
0.1, -1.2, 0, -0.009407
0.1, -1.3, 0, -0.00934
0.1, -1.4000000000000001, 0, -0.009366
0.1, -1.5000000000000002, 0, -0.009381
0.1, -1.6000000000000003, 0, -0.009371
0.1, -1.7000000000000004, 0, -0.009407
0.1, -1.8000000000000005, 0, -0.009392
0.1, -1.9000000000000006, 0, -0.009355
0.1, -2.0000000000000004, 0, -0.009387
0.30000000000000004, -0.1, 0, -0.009329
0.30000000000000004, -0.2, 0, -0.009345
0.30000000000000004, -0.30000000000000004, 0, -0.00936
0.30000000000000004, -0.4, 0, -0.009366
0.30000000000000004, -0.5, 0, -0.009402
0.30000000000000004, -0.6, 0, -0.009381
0.30000000000000004, -0.7, 0, -0.00935
0.30000000000000004, -0.7999999999999999, 0, -0.009355
0.30000000000000004, -0.8999999999999999, 0, -0.009334
0.30000000000000004, -0.9999999999999999, 0, -0.009392
0.30000000000000004, -1.0999999999999999, 0, -0.009334
0.30000000000000004, -1.2, 0, -0.009345
0.30000000000000004, -1.3, 0, -0.009329
0.30000000000000004, -1.4000000000000001, 0, -0.009407
0.30000000000000004, -1.5000000000000002, 0, -0.009407
0.30000000000000004, -1.6000000000000003, 0, -0.00936
0.30000000000000004, -1.7000000000000004, 0, -0.009402
0.30000000000000004, -1.8000000000000005, 0, -0.009402
0.30000000000000004, -1.9000000000000006, 0, -0.00935
0.30000000000000004, -2.0000000000000004, 0, -0.009392
0.6000000000000001, -0.1, 0, -0.009423
0.6000000000000001, -0.2, 0, -0.00934
0.6000000000000001, -0.30000000000000004, 0, -0.009387
0.6000000000000001, -0.4, 0, -0.00934
0.6000000000000001, -0.5, 0, -0.009407
0.6000000000000001, -0.6, 0, -0.009413
0.6000000000000001, -0.7, 0, -0.009413
0.6000000000000001, -0.7999999999999999, 0, -0.009413
0.6000000000000001, -0.8999999999999999, 0, -0.009345
0.6000000000000001, -0.9999999999999999, 0, -0.009392
0.6000000000000001, -1.0999999999999999, 0, -0.00934
0.6000000000000001, -1.2, 0, -0.00934
0.6000000000000001, -1.3, 0, -0.009413
0.6000000000000001, -1.4000000000000001, 0, -0.009345
0.6000000000000001, -1.5000000000000002, 0, -0.009392
0.6000000000000001, -1.6000000000000003, 0, -0.009397
0.6000000000000001, -1.7000000000000004, 0, -0.009381
0.6000000000000001, -1.8000000000000005, 0, -0.009392
0.6000000000000001, -1.9000000000000006, 0, -0.009345
0.6000000000000001, -2.0000000000000004, 0, -0.00936
1.0, -0.1, 0, -0.00935
1.0, -0.2, 0, -0.009402
1.0, -0.30000000000000004, 0, -0.009392
1.0, -0.4, 0, -0.009366
1.0, -0.5, 0, -0.00934
1.0, -0.6, 0, -0.009413
1.0, -0.7, 0, -0.009402
1.0, -0.7999999999999999, 0, -0.00934
1.0, -0.8999999999999999, 0, -0.009397
1.0, -0.9999999999999999, 0, -0.00935
1.0, -1.0999999999999999, 0, -0.009413
1.0, -1.2, 0, -0.009355
1.0, -1.3, 0, -0.009392
1.0, -1.4000000000000001, 0, -0.009413
1.0, -1.5000000000000002, 0, -0.009402
1.0, -1.6000000000000003, 0, -0.009397
1.0, -1.7000000000000004, 0, -0.00934
1.0, -1.8000000000000005, 0, -0.00936
1.0, -1.9000000000000006, 0, -0.00935
1.0, -2.0000000000000004, 0, -0.00934
1.5, -0.1, 0, -0.009402
1.5, -0.2, 0, -0.009402
1.5, -0.30000000000000004, 0, -0.009355
1.5, -0.4, 0, -0.009334
1.5, -0.5, 0, -0.00935
1.5, -0.6, 0, -0.00936
1.5, -0.7, 0, -0.00936
1.5, -0.7999999999999999, 0, -0.009355
1.5, -0.8999999999999999, 0, -0.009407
1.5, -0.9999999999999999, 0, -0.009366
1.5, -1.0999999999999999, 0, -0.009407
1.5, -1.2, 0, -0.009376
1.5, -1.3, 0, -0.00934
1.5, -1.4000000000000001, 0, -0.009407
1.5, -1.5000000000000002, 0, -0.009407
1.5, -1.6000000000000003, 0, -0.009392
1.5, -1.7000000000000004, 0, -0.009345
1.5, -1.8000000000000005, 0, -0.00936
1.5, -1.9000000000000006, 0, -0.009402
1.5, -2.0000000000000004, 0, -0.009334
2.1, -0.1, 0, -0.009407
2.1, -0.2, 0, -0.00935
2.1, -0.30000000000000004, 0, -0.009381
2.1, -0.4, 0, -0.009387
2.1, -0.5, 0, -0.009413
2.1, -0.6, 0, -0.009381
2.1, -0.7, 0, -0.009345
2.1, -0.7999999999999999, 0, -0.009413
2.1, -0.8999999999999999, 0, -0.009392
2.1, -0.9999999999999999, 0, -0.009355
