No of points in x10no of points in y10
0, -0.2, 0, -0.008234
0, -0.4, 0, -0.007671
0, -0.6000000000000001, 0, -0.006983
0, -0.8, 0, -0.006284
0, -1.0, 0, -0.005559
0, -1.2, 0, -0.004944
0, -1.4, 0, -0.00438
0, -1.5999999999999999, 0, -0.004015
0, -1.7999999999999998, 0, -0.003682
0, -1.9999999999999998, 0, -0.003546
0, -0.2, 0, -0.008182
0, -0.4, 0, -0.007634
0, -0.6000000000000001, 0, -0.006967
0, -0.8, 0, -0.006325
0, -1.0, 0, -0.005627
0, -1.2, 0, -0.005043
0, -1.4, 0, -0.004552
0, -1.5999999999999999, 0, -0.004083
0, -1.7999999999999998, 0, -0.003848
0, -1.9999999999999998, 0, -0.003708
0, -0.2, 0, -0.008213
0, -0.4, 0, -0.007702
0, -0.6000000000000001, 0, -0.007024
0, -0.8, 0, -0.006352
0, -1.0, 0, -0.005752
0, -1.2, 0, -0.005137
0, -1.4, 0, -0.004672
0, -1.5999999999999999, 0, -0.004255
0, -1.7999999999999998, 0, -0.003994
0, -1.9999999999999998, 0, -0.003864
0, -0.2, 0, -0.008291
0, -0.4, 0, -0.007702
0, -0.6000000000000001, 0, -0.007087
0, -0.8, 0, -0.006461
0, -1.0, 0, -0.005846
0, -1.2, 0, -0.005277
0, -1.4, 0, -0.004751
0, -1.5999999999999999, 0, -0.004386
0, -1.7999999999999998, 0, -0.004156
0, -1.9999999999999998, 0, -0.003979
0, -0.2, 0, -0.008344
0, -0.4, 0, -0.007812
0, -0.6000000000000001, 0, -0.007175
0, -0.8, 0, -0.006581
0, -1.0, 0, -0.005976
0, -1.2, 0, -0.005408
0, -1.4, 0, -0.004933
0, -1.5999999999999999, 0, -0.004542
0, -1.7999999999999998, 0, -0.004318
0, -1.9999999999999998, 0, -0.004135
0, -0.2, 0, -0.00838
0, -0.4, 0, -0.007843
0, -0.6000000000000001, 0, -0.007243
0, -0.8, 0, -0.006644
0, -1.0, 0, -0.00608
0, -1.2, 0, -0.005486
0, -1.4, 0, -0.005069
0, -1.5999999999999999, 0, -0.004751
0, -1.7999999999999998, 0, -0.004511
0, -1.9999999999999998, 0, -0.00437
0, -0.2, 0, -0.00837
0, -0.4, 0, -0.007942
0, -0.6000000000000001, 0, -0.007363
0, -0.8, 0, -0.006732
0, -1.0, 0, -0.006174
0, -1.2, 0, -0.005684
0, -1.4, 0, -0.00523
0, -1.5999999999999999, 0, -0.004944
0, -1.7999999999999998, 0, -0.004709
0, -1.9999999999999998, 0, -0.004615
0, -0.2, 0, -0.008406
0, -0.4, 0, -0.007952
0, -0.6000000000000001, 0, -0.007415
0, -0.8, 0, -0.006883
0, -1.0, 0, -0.006346
0, -1.2, 0, -0.005914
0, -1.4, 0, -0.005481
0, -1.5999999999999999, 0, -0.005183
0, -1.7999999999999998, 0, -0.004964
0, -1.9999999999999998, 0, -0.004871
0, -0.2, 0, -0.00851
0, -0.4, 0, -0.008067
0, -0.6000000000000001, 0, -0.007608
0, -0.8, 0, -0.007134
0, -1.0, 0, -0.006602
0, -1.2, 0, -0.006153
0, -1.4, 0, -0.005887
0, -1.5999999999999999, 0, -0.00559
0, -1.7999999999999998, 0, -0.005418
0, -1.9999999999999998, 0, -0.005356
0, -0.2, 0, -0.008594
0, -0.4, 0, -0.008224
0, -0.6000000000000001, 0, -0.007848
0, -0.8, 0, -0.007368
0, -1.0, 0, -0.007035
0, -1.2, 0, -0.006633
0, -1.4, 0, -0.006435
0, -1.5999999999999999, 0, -0.006185
0, -1.7999999999999998, 0, -0.006133
0, -1.9999999999999998, 0, -0.006018
