No of points in x50no of points in y50
-0.1, -0.1, 0, -0.009397
-0.1, -0.2, 0, -0.009319
-0.1, -0.30000000000000004, 0, -0.009392
-0.1, -0.4, 0, -0.009314
-0.1, -0.5, 0, -0.009308
-0.1, -0.6, 0, -0.009355
-0.1, -0.7, 0, -0.009345
-0.1, -0.7999999999999999, 0, -0.009381
-0.1, -0.8999999999999999, 0, -0.009319
-0.1, -0.9999999999999999, 0, -0.009371
-0.1, -1.0999999999999999, 0, -0.00934
-0.1, -1.2, 0, -0.00936
-0.1, -1.3, 0, -0.00935
-0.1, -1.4000000000000001, 0, -0.009319
-0.1, -1.5000000000000002, 0, -0.009287
-0.1, -1.6000000000000003, 0, -0.009256
-0.1, -1.7000000000000004, 0, -0.009188
-0.1, -1.8000000000000005, 0, -0.009147
-0.1, -1.9000000000000006, 0, -0.009042
-0.1, -2.0000000000000004, 0, -0.008912
-0.1, -2.1000000000000005, 0, -0.008813
-0.1, -2.2000000000000006, 0, -0.008693
-0.1, -2.3000000000000007, 0, -0.008583
-0.1, -2.400000000000001, 0, -0.008422
-0.1, -2.500000000000001, 0, -0.008359
-0.1, -2.600000000000001, 0, -0.008286
-0.1, -2.700000000000001, 0, -0.008192
-0.1, -2.800000000000001, 0, -0.008119
-0.1, -2.9000000000000012, 0, -0.008088
-0.1, -3.0000000000000013, 0, -0.008145
-0.1, -3.1000000000000014, 0, -0.008177
-0.1, -3.2000000000000015, 0, -0.008192
-0.1, -3.3000000000000016, 0, -0.008234
-0.1, -3.4000000000000017, 0, -0.008344
-0.1, -3.5000000000000018, 0, -0.008437
-0.1, -3.600000000000002, 0, -0.008537
-0.1, -3.700000000000002, 0, -0.008703
-0.1, -3.800000000000002, 0, -0.008776
-0.1, -3.900000000000002, 0, -0.008938
-0.1, -4.000000000000002, 0, -0.008995
-0.1, -4.100000000000001, 0, -0.009152
-0.1, -4.200000000000001, 0, -0.00923
-0.1, -4.300000000000001, 0, -0.009251
-0.1, -4.4, 0, -0.009345
-0.1, -4.5, 0, -0.009287
-0.1, -4.6, 0, -0.009329
-0.1, -4.699999999999999, 0, -0.009387
-0.1, -4.799999999999999, 0, -0.009319
-0.1, -4.899999999999999, 0, -0.009381
-0.1, -4.999999999999998, 0, -0.009381
