0, 0.01, 0, 0.009267
0, 0.02, 0, 0.009225
0, 0.03, 0, 0.009204
0, 0.04, 0, 0.009199
0, 0.05, 0, 0.009183
0, 0.06, 0, 0.009199
0, 0.07, 0, 0.009079
0, 0.08, 0, 0.009027
0, 0.09, 0, 0.008948
0, 0.1, 0, 0.008818
0, 0.11, 0, 0.008656
0, 0.12, 0, 0.008479
0, 0.13, 0, 0.008286
0, 0.14, 0, 0.007958
0, 0.15, 0, 0.007707
0, 0.16, 0, 0.007306
0, 0.17, 0, 0.006941
0, 0.18, 0, 0.006456
0, 0.19, 0, 0.005981
0, 0.2, 0, 0.005309
0, 0.21, 0, 0.004599
0, 0.22, 0, 0.003833
0, 0.23, 0, 0.002998
0, 0.24, 0, 0.001909
0, 0.25, 0, 0.000824
0, 0.26, 0, -7.8e-05
0, 0.27, 0, -0.000829
0, 0.28, 0, -0.00171
0, 0.29, 0, -0.002305
0, 0.3, 0, -0.00256
0, 0.31, 0, -0.002623
0, 0.32, 0, -0.002706
0, 0.33, 0, -0.00255
0, 0.34, 0, -0.00219
0, 0.35000000000000003, 0, -0.001794
0, 0.36, 0, -0.000834
0, 0.37, 0, -0.000115
0, 0.38, 0, 0.001804
0, 0.39, 0, 0.004938
0, 0.4, 0, 0.008088
0, 0.41000000000000003, 0, 0.009235
0, 0.42, 0, 0.009282
0, 0.43, 0, 0.009287
0, 0.44, 0, 0.009345
0, 0.45, 0, 0.009293
0, 0.46, 0, 0.009272
