0.01, 0, 0, 7.8e-05
0.02, 0, 0, -0.000162
0.03, 0, 0, -0.000146
0.04, 0, 0, -9.9e-05
0.05, 0, 0, -7.8e-05
0.06, 0, 0, 9.4e-05
0.07, 0, 0, -9.9e-05
0.08, 0, 0, 0.00013
0.09, 0, 0, -0.000125
0.1, 0, 0, -0.00012
0.11, 0, 0, 4.2e-05
0.12, 0, 0, -9.4e-05
0.13, 0, 0, -0.000177
0.14, 0, 0, 0.000214
0.15, 0, 0, -0.000177
0.16, 0, 0, -0.000198
0.17, 0, 0, 1.6e-05
0.18, 0, 0, 0.000183
0.19, 0, 0, 8.3e-05
0.2, 0, 0, -0.00011
0.21, 0, 0, -3.7e-05
0.22, 0, 0, -9.4e-05
0.23, 0, 0, 0.00012
0.24, 0, 0, -4.7e-05
0.25, 0, 0, -0.00012
0.26, 0, 0, -0.000183
0.27, 0, 0, -9.9e-05
0.28, 0, 0, -7.3e-05
0.29, 0, 0, 0.000115
0.3, 0, 0, -0.000151
0.31, 0, 0, 7.8e-05
0.32, 0, 0, -9.9e-05
0.33, 0, 0, 0.000193
0.34, 0, 0, 1.6e-05
0.35000000000000003, 0, 0, 0.000104
0.36, 0, 0, 0.009804
0.37, 0, 0, 0.009668
0.38, 0, 0, 0.009637
0.39, 0, 0, 0.009553
0.4, 0, 0, 0.008662
0.41000000000000003, 0, 0, -0.059187
0.42, 0, 0, -0.097656
0.43, 0, 0, 0.006993
0.44, 0, 0, 0.008583
0.45, 0, 0, 0.009465
0.46, 0, 0, 0.009465
